date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar)
2020/1/3 15:30,991.61,6.54,280.37,2.72,76.5,9.71
2020/1/3 15:40,991.63,6.56,280.39,2.74,76.5,9.73
2020/1/3 15:50,991.71,6.62,280.45,2.8,76.5,9.77
2020/1/3 16:00,991.7,6.65,280.48,2.85,76.6,9.79
2020/1/3 16:10,991.63,6.59,280.42,2.83,76.8,9.75
2020/1/3 16:20,991.69,6.54,280.37,2.81,77,9.71
2020/1/3 16:30,991.9,6.49,280.3,2.82,77.3,9.68
2020/1/3 16:40,991.83,6.47,280.28,2.88,77.8,9.66
2020/1/3 16:50,991.91,6.59,280.4,2.97,77.6,9.75
2020/1/3 17:00,991.89,6.62,280.43,3.03,77.8,9.77
2020/1/3 17:10,991.83,6.61,280.42,3.08,78.1,9.76
2020/1/3 17:20,991.69,6.55,280.37,3.12,78.7,9.72
2020/1/3 17:30,991.86,6.48,280.3,3.15,79.2,9.68
2020/1/3 17:40,991.77,6.47,280.29,3.21,79.6,9.67
2020/1/3 17:50,991.88,6.49,280.31,3.31,80,9.68
2020/1/3 18:00,991.96,6.54,280.35,3.33,79.9,9.71
2020/1/3 18:10,991.88,6.55,280.36,3.37,80.1,9.72
2020/1/3 18:20,991.83,6.48,280.3,3.47,81,9.67
2020/1/3 18:30,991.7,6.47,280.3,3.58,81.7,9.67
2020/1/3 18:40,991.64,6.55,280.38,3.62,81.5,9.72
2020/1/3 18:50,991.56,6.67,280.51,3.6,80.7,9.8
2020/1/3 19:00,991.44,6.79,280.64,3.59,80,9.88
2020/1/3 19:10,991.44,6.89,280.74,3.6,79.5,9.95
2020/1/3 19:20,991.39,6.98,280.83,3.72,79.7,10.01
2020/1/3 19:30,991.3,6.99,280.85,3.84,80.3,10.02
2020/1/3 19:40,991.3,7.13,280.99,3.87,79.7,10.12
2020/1/3 19:50,991.3,7.2,281.06,3.94,79.7,10.17
2020/1/3 20:00,991.33,7.33,281.19,4.01,79.4,10.26
2020/1/3 20:10,991.23,7.5,281.37,4.09,78.9,10.38
2020/1/3 20:20,991.29,7.59,281.45,4.19,79,10.44
2020/1/3 20:30,991.41,7.61,281.46,4.25,79.2,10.46
2020/1/3 20:40,991.39,7.66,281.52,4.3,79.2,10.49
2020/1/3 20:50,991.4,7.69,281.54,4.36,79.4,10.51
2020/1/3 21:00,991.53,7.82,281.66,4.38,78.8,10.61
2020/1/3 21:10,991.73,7.81,281.64,4.43,79.1,10.6
2020/1/3 21:20,991.84,7.82,281.64,4.45,79.2,10.61
2020/1/3 21:30,992.11,7.89,281.69,4.59,79.6,10.66
2020/1/3 21:40,992.26,7.88,281.67,4.69,80.2,10.65
2020/1/3 21:50,992.37,7.9,281.68,4.76,80.5,10.67
2020/1/3 22:00,992.51,7.97,281.74,4.74,80,10.72
2020/1/3 22:10,992.81,7.95,281.69,4.85,80.7,10.7
2020/1/3 22:20,993.05,7.72,281.44,5.13,83.6,10.53
2020/1/3 22:30,993.18,7.54,281.25,5.22,85.2,10.41
2020/1/3 22:40,993.39,7.53,281.22,5.23,85.3,10.4
2020/1/3 22:50,993.55,7.64,281.32,5.25,84.8,10.48
2020/1/3 23:00,993.79,7.83,281.49,5.3,84,10.61
2020/1/3 23:10,993.96,8.01,281.66,5.39,83.5,10.75
2020/1/3 23:20,994.17,8.17,281.8,5.69,84.3,10.86
2020/1/3 23:30,994.32,7.92,281.54,5.93,87.2,10.68
2020/1/3 23:40,994.62,7.62,281.21,5.98,89.3,10.46
2020/1/3 23:50,995.02,7.11,280.67,5.46,89.2,10.1
2020/1/4 0:00,995.29,6.61,280.15,4.69,87.5,9.76
2020/1/4 0:10,995.66,6.25,279.76,3.92,85,9.52
2020/1/4 0:20,995.92,5.85,279.34,3.56,85.2,9.26
2020/1/4 0:30,996.15,5.58,279.05,3.4,85.8,9.09
2020/1/4 0:40,996.47,5.44,278.89,3.18,85.3,9
2020/1/4 0:50,996.69,5.33,278.76,2.96,84.6,8.93
2020/1/4 1:00,996.81,5.23,278.64,2.77,84.1,8.87
2020/1/4 1:10,997.01,5.19,278.59,2.6,83.3,8.85
2020/1/4 1:20,997.12,5.08,278.47,2.58,83.8,8.78
2020/1/4 1:30,997.28,4.94,278.31,2.64,85,8.69
2020/1/4 1:40,997.48,4.87,278.23,2.64,85.4,8.65
2020/1/4 1:50,997.67,4.87,278.22,2.5,84.6,8.65
2020/1/4 2:00,997.76,4.87,278.21,2.36,83.7,8.65
2020/1/4 2:10,997.82,4.88,278.21,2.33,83.5,8.65
2020/1/4 2:20,997.85,4.78,278.11,2.18,83.2,8.59
2020/1/4 2:30,997.99,4.64,277.96,1.69,81.1,8.51
2020/1/4 2:40,998.08,4.42,277.74,1.51,81.3,8.38
2020/1/4 2:50,998.08,4.22,277.53,1.72,83.7,8.26
2020/1/4 3:00,998,4.13,277.45,1.81,84.8,8.21
2020/1/4 3:10,998.09,4.03,277.34,1.69,84.7,8.15
2020/1/4 3:20,998.11,3.89,277.2,1.62,85.1,8.07
2020/1/4 3:30,998.05,3.76,277.07,1.46,84.9,8
2020/1/4 3:40,997.93,3.67,276.99,1.23,84,7.95
2020/1/4 3:50,997.83,3.72,277.05,1.06,82.7,7.98
2020/1/4 4:00,997.83,3.76,277.09,0.95,81.8,8
2020/1/4 4:10,997.98,3.81,277.13,0.92,81.3,8.03
2020/1/4 4:20,997.97,3.8,277.12,0.82,80.8,8.03
2020/1/4 4:30,997.9,3.83,277.16,0.76,80.3,8.04
2020/1/4 4:40,997.91,3.8,277.13,0.75,80.4,8.02
2020/1/4 4:50,997.93,3.74,277.06,0.68,80.3,7.99
2020/1/4 5:00,998.01,3.69,277.01,0.59,80.1,7.96
2020/1/4 5:10,998.08,3.67,276.98,0.51,79.7,7.95
2020/1/4 5:20,998,3.67,276.99,0.45,79.4,7.95
2020/1/4 5:30,998.09,3.67,276.98,0.4,79.1,7.95
2020/1/4 5:40,998.19,3.67,276.97,0.38,79,7.95
2020/1/4 5:50,998.26,3.67,276.97,0.38,79,7.95
2020/1/4 6:00,998.23,3.64,276.94,0.36,79,7.93
2020/1/4 6:10,998.23,3.58,276.88,0.35,79.3,7.9
2020/1/4 6:20,998.14,3.49,276.8,0.4,80.1,7.85
2020/1/4 6:30,998.16,3.41,276.72,0.39,80.5,7.81
2020/1/4 6:40,998.26,3.4,276.7,0.4,80.6,7.8
2020/1/4 6:50,998.17,3.38,276.69,0.31,80.2,7.79
2020/1/4 7:00,998.24,3.31,276.61,0.28,80.4,7.75
2020/1/4 7:10,998.4,3.28,276.57,0.11,79.6,7.73
2020/1/4 7:20,998.43,3.28,276.57,0.04,79.2,7.73
2020/1/4 7:30,998.61,3.21,276.48,-0.03,79.2,7.69
2020/1/4 7:40,998.71,3.25,276.51,0.02,79.3,7.71
2020/1/4 7:50,998.71,3.24,276.5,-0.08,78.8,7.71
2020/1/4 8:00,998.76,3.27,276.53,-0.11,78.4,7.73
2020/1/4 8:10,998.62,3.33,276.59,-0.13,78,7.76
2020/1/4 8:20,998.59,3.34,276.61,-0.25,77.2,7.77
2020/1/4 8:30,998.51,3.35,276.63,-0.31,76.8,7.77
2020/1/4 8:40,998.43,3.36,276.64,-0.38,76.4,7.78
2020/1/4 8:50,998.5,3.32,276.6,-0.43,76.3,7.76
2020/1/4 9:00,998.59,3.27,276.54,-0.47,76.4,7.73
2020/1/4 9:10,998.67,3.27,276.53,-0.54,76,7.73
2020/1/4 9:20,998.78,3.33,276.59,-0.58,75.4,7.76
2020/1/4 9:30,998.76,3.37,276.63,-0.66,74.8,7.78
2020/1/4 9:40,998.63,3.4,276.67,-0.64,74.7,7.8
2020/1/4 9:50,998.61,3.49,276.76,-0.67,74.1,7.85
2020/1/4 10:00,998.56,3.6,276.88,-0.62,73.8,7.91
2020/1/4 10:10,998.51,3.73,277.01,-0.59,73.3,7.98
2020/1/4 10:20,998.53,3.87,277.14,-0.55,72.8,8.06
2020/1/4 10:30,998.59,3.94,277.21,-0.48,72.8,8.1
2020/1/4 10:40,998.45,4.01,277.29,-0.43,72.7,8.14
2020/1/4 10:50,998.34,3.92,277.21,-0.33,73.7,8.09
2020/1/4 11:00,998.18,3.87,277.17,-0.29,74.2,8.06
2020/1/4 11:10,997.89,3.88,277.21,-0.22,74.5,8.07
2020/1/4 11:20,997.81,3.87,277.2,-0.16,74.9,8.06
2020/1/4 11:30,997.65,3.93,277.28,-0.13,74.7,8.1
2020/1/4 11:40,997.58,4.03,277.38,-0.09,74.4,8.16
2020/1/4 11:50,997.53,4.15,277.5,-0.05,74,8.22
2020/1/4 12:00,997.41,4.23,277.59,-0.01,73.8,8.27
2020/1/4 12:10,997.35,4.3,277.67,-0.01,73.4,8.31
2020/1/4 12:20,997.06,4.44,277.83,0,72.8,8.39
2020/1/4 12:30,996.93,4.54,277.94,0.02,72.4,8.45
2020/1/4 12:40,996.51,4.63,278.07,0.07,72.2,8.51
2020/1/4 12:50,996.39,4.68,278.12,0.04,71.8,8.53
2020/1/4 13:00,996.22,4.77,278.23,0.11,71.7,8.59
2020/1/4 13:10,995.9,4.87,278.36,0.1,71.1,8.65
2020/1/4 13:20,995.76,4.99,278.49,0.17,70.9,8.72
2020/1/4 13:30,995.76,5.12,278.62,0.22,70.5,8.8
2020/1/4 13:40,995.64,5.21,278.71,0.19,69.93,8.85
2020/1/4 13:50,995.56,5.23,278.74,0.23,70,8.87
2020/1/4 14:00,995.61,5.31,278.82,0.24,69.71,8.92
2020/1/4 14:10,995.8,5.34,278.84,0.27,69.66,8.94
2020/1/4 14:20,996.1,5.4,278.87,0.33,69.68,8.98
2020/1/4 14:30,996,5.31,278.78,0.53,71.2,8.92
2020/1/4 14:40,995.96,5.07,278.55,0.83,74,8.77
2020/1/4 14:50,996.01,4.8,278.28,1.27,77.8,8.61
2020/1/4 15:00,996.11,4.55,278.02,1.5,80.5,8.46
2020/1/4 15:10,996.18,4.36,277.82,1.69,82.7,8.35
2020/1/4 15:20,996.22,4.3,277.76,1.72,83.2,8.31
2020/1/4 15:30,996.15,4.37,277.83,1.73,82.9,8.35
2020/1/4 15:40,996.04,4.44,277.91,1.71,82.4,8.39
2020/1/4 15:50,996.07,4.53,278,1.72,81.9,8.45
2020/1/4 16:00,996.09,4.6,278.07,1.75,81.7,8.49
2020/1/4 16:10,996.27,4.7,278.15,1.8,81.4,8.55
2020/1/4 16:20,996.21,4.83,278.3,1.83,80.8,8.63
2020/1/4 16:30,996.11,4.97,278.44,1.87,80.3,8.71
2020/1/4 16:40,996.07,4.87,278.35,1.86,80.8,8.65
2020/1/4 16:50,996.16,4.92,278.38,1.91,80.8,8.68
2020/1/4 17:00,996.34,4.94,278.39,1.93,80.8,8.69
2020/1/4 17:10,996.34,4.94,278.39,1.93,80.8,8.69
2020/1/4 17:20,996.38,5,278.45,1.92,80.4,8.73
2020/1/4 17:30,996.47,5.11,278.55,1.95,80,8.79
2020/1/4 17:40,996.48,5.26,278.7,1.96,79.2,8.89
2020/1/4 17:50,996.66,5.34,278.76,2.04,79.2,8.94
2020/1/4 18:00,996.95,5.21,278.61,2.23,81,8.86
2020/1/4 18:10,997.54,5.03,278.39,2.51,83.7,8.75
2020/1/4 18:20,998.11,4.5,277.81,2.36,85.9,8.43
2020/1/4 18:30,998.59,3.35,276.62,1.47,87.4,7.77
2020/1/4 18:40,998.97,2.55,275.79,0.97,89.3,7.34
2020/1/4 18:50,999.2,2.08,275.3,0.69,90.5,7.1
2020/1/4 19:00,999.26,1.93,275.15,0.66,91.2,7.02
2020/1/4 19:10,999.31,1.93,275.15,0.57,90.6,7.03
2020/1/4 19:20,999.33,1.84,275.05,0.4,90.1,6.98
2020/1/4 19:30,999.3,1.68,274.89,0.36,90.9,6.9
2020/1/4 19:40,999.37,1.73,274.94,0.49,91.4,6.92
2020/1/4 19:50,999.58,1.97,275.16,0.6,90.6,7.04
2020/1/4 20:00,999.69,2.07,275.25,0.56,89.7,7.09
2020/1/4 20:10,999.93,2.03,275.2,0.57,90,7.08
2020/1/4 20:20,1000.11,2.01,275.16,0.59,90.3,7.06
2020/1/4 20:30,1000.33,2.08,275.21,0.66,90.3,7.1
2020/1/4 20:40,1000.66,2.2,275.31,0.74,90,7.16
2020/1/4 20:50,1000.83,2.26,275.35,0.71,89.5,7.19
2020/1/4 21:00,1000.9,2.21,275.3,0.55,88.7,7.17
2020/1/4 21:10,1001.09,2.22,275.29,0.46,88.1,7.17
2020/1/4 21:20,1001.35,2.24,275.29,0.45,87.9,7.18
2020/1/4 21:30,1001.59,2.21,275.25,0.42,87.9,7.17
2020/1/4 21:40,1001.8,2.22,275.24,0.42,87.8,7.17
2020/1/4 21:50,1002.13,2.27,275.27,0.42,87.5,7.2
2020/1/4 22:00,1002.3,2.22,275.2,0.37,87.5,7.17
2020/1/4 22:10,1002.48,2.16,275.13,0.26,87.2,7.14
2020/1/4 22:20,1002.51,2.1,275.06,0.14,86.8,7.11
2020/1/4 22:30,1002.5,1.99,274.96,-0.04,86.3,7.05
2020/1/4 22:40,1002.69,1.9,274.85,-0.18,86,7.01
2020/1/4 22:50,1002.92,1.94,274.87,-0.4,84.4,7.03
2020/1/4 23:00,1002.87,1.91,274.85,-0.43,84.4,7.01
2020/1/4 23:10,1002.93,1.86,274.79,-0.54,84,6.99
2020/1/4 23:20,1003.02,1.81,274.74,-0.64,83.7,6.96
2020/1/4 23:30,1003.23,1.65,274.56,-0.57,85.1,6.88
2020/1/4 23:40,1003.36,1.53,274.43,-0.59,85.7,6.82
2020/1/4 23:50,1003.47,1.47,274.35,-0.64,85.8,6.79
2020/1/5 0:00,1003.45,1.47,274.36,-0.71,85.3,6.8
2020/1/5 0:10,1003.57,1.47,274.35,-0.83,84.6,6.79
2020/1/5 0:20,1003.87,1.49,274.35,-0.91,84,6.8
2020/1/5 0:30,1004.02,1.59,274.44,-1.02,82.7,6.86
2020/1/5 0:40,1004.18,1.81,274.64,-1.15,80.6,6.96
2020/1/5 0:50,1004.25,1.96,274.78,-1.13,79.9,7.04
2020/1/5 1:00,1004.34,2.05,274.87,-1.21,78.9,7.08
2020/1/5 1:10,1004.5,2.1,274.9,-1.13,79.1,7.11
2020/1/5 1:20,1004.64,2.03,274.83,-1.04,80,7.07
2020/1/5 1:30,1004.7,2.01,274.8,-1.03,80.2,7.06
2020/1/5 1:40,1004.92,2.01,274.79,-1.04,80.1,7.06
2020/1/5 1:50,1004.98,2.01,274.78,-1.03,80.2,7.06
2020/1/5 2:00,1005.09,2.07,274.83,-1.06,79.7,7.09
2020/1/5 2:10,1004.98,1.99,274.76,-0.96,80.7,7.05
2020/1/5 2:20,1005.21,1.95,274.71,-0.91,81.2,7.04
2020/1/5 2:30,1005.39,2.02,274.75,-0.94,80.7,7.07
2020/1/5 2:40,1005.51,2.13,274.85,-1,79.7,7.12
2020/1/5 2:50,1005.49,2.16,274.89,-1.06,79.2,7.14
2020/1/5 3:00,1005.65,2.14,274.86,-1.11,79,7.13
2020/1/5 3:10,1005.74,2.14,274.85,-1.01,79.6,7.13
2020/1/5 3:20,1005.83,2.14,274.84,-0.99,79.7,7.13
2020/1/5 3:30,1005.95,2.14,274.84,-1,79.6,7.13
2020/1/5 3:40,1006.01,2.17,274.85,-1.05,79.2,7.14
2020/1/5 3:50,1006.14,2.15,274.82,-1.13,78.8,7.13
2020/1/5 4:00,1006.21,2.17,274.85,-1.19,78.3,7.15
2020/1/5 4:10,1006.2,2.2,274.87,-1.24,77.9,7.16
2020/1/5 4:20,1006.29,2.16,274.83,-1.24,78.1,7.14
2020/1/5 4:30,1006.38,2.1,274.76,-1.2,78.7,7.11
2020/1/5 4:40,1006.47,2.08,274.73,-1.18,78.9,7.1
2020/1/5 4:50,1006.47,2.07,274.72,-1.16,79.1,7.09
2020/1/5 5:00,1006.5,2.02,274.67,-1.17,79.3,7.07
2020/1/5 5:10,1006.54,2.05,274.7,-1.24,78.7,7.09
2020/1/5 5:20,1006.7,2.07,274.71,-1.28,78.4,7.09
2020/1/5 5:30,1006.73,2.09,274.72,-1.28,78.3,7.1
2020/1/5 5:40,1006.75,2.06,274.69,-1.3,78.3,7.09
2020/1/5 5:50,1006.85,2.02,274.64,-1.43,77.8,7.07
2020/1/5 6:00,1006.95,2.1,274.72,-1.62,76.3,7.11
2020/1/5 6:10,1007.03,2.15,274.76,-1.76,75.2,7.14
2020/1/5 6:20,1006.97,2.18,274.79,-1.81,74.8,7.15
2020/1/5 6:30,1007.04,2.17,274.78,-1.77,75.1,7.14
2020/1/5 6:40,1007.04,2.15,274.76,-1.85,74.7,7.14
2020/1/5 6:50,1007.08,2.19,274.8,-2.12,73,7.16
2020/1/5 7:00,1007.18,2.28,274.87,-2.32,71.5,7.2
2020/1/5 7:10,1007.21,2.27,274.86,-2.22,72.1,7.2
2020/1/5 7:20,1007.29,2.26,274.85,-2.39,71.2,7.19
2020/1/5 7:30,1007.33,2.29,274.87,-2.5,70.5,7.2
2020/1/5 7:40,1007.4,2.31,274.89,-2.65,69.6,7.22
2020/1/5 7:50,1007.39,2.28,274.86,-2.61,69.94,7.2
2020/1/5 8:00,1007.47,2.33,274.9,-2.62,69.69,7.23
2020/1/5 8:10,1007.64,2.29,274.85,-2.38,71.1,7.21
2020/1/5 8:20,1007.83,2.25,274.79,-2.43,71.1,7.18
2020/1/5 8:30,1007.98,2.29,274.83,-2.59,70,7.21
2020/1/5 8:40,1008.14,2.32,274.84,-2.69,69.33,7.22
2020/1/5 8:50,1008.21,2.27,274.78,-2.6,70.1,7.19
2020/1/5 9:00,1008.42,2.25,274.75,-2.63,70,7.19
2020/1/5 9:10,1008.49,2.32,274.81,-2.81,68.74,7.22
2020/1/5 9:20,1008.58,2.35,274.84,-2.92,68.01,7.24
2020/1/5 9:30,1008.67,2.43,274.91,-2.88,67.84,7.28
2020/1/5 9:40,1008.71,2.41,274.89,-2.76,68.55,7.27
2020/1/5 9:50,1008.78,2.31,274.78,-2.29,71.5,7.21
2020/1/5 10:00,1008.79,1.93,274.4,-1.16,79.9,7.02
2020/1/5 10:10,1008.84,1.79,274.26,-1.02,81.5,6.95
2020/1/5 10:20,1008.92,1.9,274.36,-1.02,80.9,7.01
2020/1/5 10:30,1008.95,2.01,274.47,-0.98,80.5,7.06
2020/1/5 10:40,1009.01,2.1,274.55,-0.98,80,7.11
2020/1/5 10:50,1009.07,2.24,274.69,-0.99,79.1,7.18
2020/1/5 11:00,1008.92,2.38,274.85,-1.11,77.6,7.26
2020/1/5 11:10,1008.79,2.55,275.02,-1.56,74.2,7.34
2020/1/5 11:20,1008.78,2.75,275.22,-1.89,71.4,7.45
2020/1/5 11:30,1008.69,2.86,275.33,-1.73,71.7,7.5
2020/1/5 11:40,1008.61,3.01,275.49,-1.5,72.1,7.59
2020/1/5 11:50,1008.67,3.13,275.61,-1.01,74.1,7.65
2020/1/5 12:00,1008.61,3.12,275.61,-2.01,68.9,7.65
2020/1/5 12:10,1008.55,3.16,275.64,-2.06,68.49,7.66
2020/1/5 12:20,1008.41,3.31,275.8,-1.91,68.51,7.75
2020/1/5 12:30,1008.34,3.5,276,-1.88,67.7,7.85
2020/1/5 12:40,1008.21,3.39,275.9,-1.99,67.72,7.79
2020/1/5 12:50,1008.17,3.39,275.9,-1.95,67.92,7.79
2020/1/5 13:00,1008.16,3.47,275.99,-1.86,67.99,7.84
2020/1/5 13:10,1007.98,3.45,275.98,-1.95,67.63,7.83
2020/1/5 13:20,1007.88,3.47,276.01,-1.96,67.5,7.84
2020/1/5 13:30,1007.71,3.53,276.08,-1.91,67.41,7.87
2020/1/5 13:40,1007.54,3.61,276.17,-1.75,67.89,7.91
2020/1/5 13:50,1007.44,3.81,276.38,-1.69,67.22,8.03
2020/1/5 14:00,1007.43,4.07,276.65,-1.65,66.15,8.18
2020/1/5 14:10,1007.5,4.17,276.74,-1.62,65.84,8.23
2020/1/5 14:20,1007.42,4.37,276.94,-1.56,65.22,8.35
2020/1/5 14:30,1007.33,4.29,276.87,-1.53,65.75,8.3
2020/1/5 14:40,1007.31,4.28,276.86,-1.47,66.06,8.3
2020/1/5 14:50,1007.33,4.43,277.01,-1.4,65.68,8.39
2020/1/5 15:00,1007.39,4.29,276.87,-1.38,66.46,8.31
2020/1/5 15:10,1007.4,4.06,276.63,-1.34,67.79,8.17
2020/1/5 15:20,1007.5,3.84,276.41,-1.39,68.53,8.05
2020/1/5 15:30,1007.57,3.67,276.23,-1.35,69.6,7.95
2020/1/5 15:40,1007.78,3.58,276.12,-1.3,70.3,7.9
2020/1/5 15:50,1007.72,3.51,276.06,-1.21,71.1,7.86
2020/1/5 16:00,1007.77,3.47,276.02,-1.2,71.4,7.84
2020/1/5 16:10,1007.76,3.47,276.02,-1.1,71.9,7.84
2020/1/5 16:20,1007.64,3.42,275.98,-0.96,72.9,7.81
2020/1/5 16:30,1007.62,3.4,275.96,-0.83,73.7,7.8
2020/1/5 16:40,1007.69,3.37,275.93,-0.73,74.4,7.78
2020/1/5 16:50,1007.69,3.35,275.91,-0.69,74.7,7.77
2020/1/5 17:00,1007.73,3.41,275.96,-0.58,75,7.8
2020/1/5 17:10,1007.64,3.36,275.91,-0.56,75.4,7.77
2020/1/5 17:20,1007.55,3.25,275.81,-0.52,76.2,7.71
2020/1/5 17:30,1007.6,3.1,275.66,-0.44,77.5,7.63
2020/1/5 17:40,1007.68,3.04,275.6,-0.37,78.2,7.6
2020/1/5 17:50,1007.73,3.07,275.63,-0.48,77.4,7.62
2020/1/5 18:00,1007.74,3.1,275.65,-0.45,77.4,7.63
2020/1/5 18:10,1007.73,3.14,275.7,-0.36,77.7,7.66
2020/1/5 18:20,1007.67,3.18,275.74,-0.25,78.1,7.68
2020/1/5 18:30,1007.55,3.04,275.61,-0.28,78.7,7.6
2020/1/5 18:40,1007.51,2.94,275.51,-0.22,79.6,7.55
2020/1/5 18:50,1007.42,2.96,275.53,-0.09,80.3,7.56
2020/1/5 19:00,1007.43,2.88,275.46,0.14,82.1,7.52
2020/1/5 19:10,1007.43,2.87,275.45,0.26,82.9,7.51
2020/1/5 19:20,1007.43,2.93,275.51,0.37,83.2,7.54
2020/1/5 19:30,1007.43,2.97,275.55,0.33,82.7,7.57
2020/1/5 19:40,1007.43,3.05,275.62,0.4,82.7,7.61
2020/1/5 19:50,1007.37,3.07,275.65,0.39,82.5,7.62
2020/1/5 20:00,1007.3,3.03,275.61,0.42,82.9,7.6
2020/1/5 20:10,1007.28,2.95,275.54,0.46,83.6,7.55
2020/1/5 20:20,1007.3,3.09,275.68,0.5,83,7.63
2020/1/5 20:30,1007.27,3.02,275.61,0.5,83.4,7.59
2020/1/5 20:40,1007.25,2.98,275.57,0.57,84.1,7.57
2020/1/5 20:50,1007.18,2.94,275.54,0.53,84.1,7.55
2020/1/5 21:00,1007.16,3,275.6,0.51,83.6,7.58
2020/1/5 21:10,1007.19,3,275.59,0.52,83.7,7.58
2020/1/5 21:20,1007.14,3,275.6,0.51,83.6,7.58
2020/1/5 21:30,1007.11,3,275.6,0.53,83.7,7.58
2020/1/5 21:40,1007.09,2.95,275.55,0.49,83.8,7.55
2020/1/5 21:50,1007.04,2.93,275.53,0.5,84,7.54
2020/1/5 22:00,1007.03,2.87,275.48,0.46,84.1,7.51
2020/1/5 22:10,1006.95,2.88,275.49,0.52,84.4,7.52
2020/1/5 22:20,1006.93,2.92,275.53,0.51,84.1,7.54
2020/1/5 22:30,1006.85,2.98,275.6,0.5,83.7,7.57
2020/1/5 22:40,1006.9,3.05,275.67,0.53,83.4,7.61
2020/1/5 22:50,1006.86,3.07,275.69,0.56,83.5,7.62
2020/1/5 23:00,1006.8,3.14,275.77,0.61,83.4,7.66
2020/1/5 23:10,1006.67,3.15,275.79,0.62,83.4,7.66
2020/1/5 23:20,1006.56,3.13,275.78,0.69,83.9,7.65
2020/1/5 23:30,1006.44,3.21,275.87,0.7,83.5,7.7
2020/1/5 23:40,1006.36,3.27,275.93,0.72,83.3,7.73
2020/1/5 23:50,1006.22,3.28,275.95,0.73,83.3,7.73
2020/1/6 0:00,1006.17,3.32,276,0.77,83.3,7.76
2020/1/6 0:10,1006.08,3.31,275.99,0.78,83.4,7.75
2020/1/6 0:20,1006.08,3.33,276.01,0.81,83.5,7.76
2020/1/6 0:30,1005.97,3.35,276.04,0.8,83.3,7.77
2020/1/6 0:40,1005.82,3.33,276.04,0.82,83.5,7.76
2020/1/6 0:50,1005.83,3.34,276.04,0.8,83.4,7.76
2020/1/6 1:00,1005.77,3.38,276.08,0.83,83.3,7.79
2020/1/6 1:10,1005.7,3.34,276.05,0.79,83.3,7.76
2020/1/6 1:20,1005.6,3.33,276.05,0.81,83.5,7.76
2020/1/6 1:30,1005.49,3.39,276.12,0.79,83,7.8
2020/1/6 1:40,1005.41,3.31,276.05,0.78,83.4,7.75
2020/1/6 1:50,1005.29,3.31,276.05,0.79,83.5,7.75
2020/1/6 2:00,1005.22,3.33,276.08,0.82,83.5,7.76
2020/1/6 2:10,1005.25,3.34,276.09,0.81,83.4,7.77
2020/1/6 2:20,1005.12,3.37,276.13,0.82,83.3,7.78
2020/1/6 2:30,1005.09,3.4,276.16,0.82,83.1,7.8
2020/1/6 2:40,1005.11,3.4,276.16,0.8,83,7.8
2020/1/6 2:50,1004.97,3.36,276.13,0.83,83.4,7.78
2020/1/6 3:00,1004.85,3.34,276.12,0.84,83.6,7.77
2020/1/6 3:10,1004.79,3.39,276.17,0.92,83.8,7.79
2020/1/6 3:20,1004.74,3.4,276.19,0.9,83.6,7.8
2020/1/6 3:30,1004.74,3.38,276.16,0.89,83.7,7.79
2020/1/6 3:40,1004.65,3.18,275.98,0.92,85,7.68
2020/1/6 3:50,1004.55,3.09,275.89,0.94,85.7,7.63
2020/1/6 4:00,1004.48,3,275.81,0.93,86.2,7.58
2020/1/6 4:10,1004.4,3.01,275.83,1.01,86.6,7.59
2020/1/6 4:20,1004.32,2.96,275.78,0.94,86.5,7.56
2020/1/6 4:30,1004.2,2.98,275.81,1.02,86.9,7.57
2020/1/6 4:40,1004.12,2.99,275.83,1,86.7,7.58
2020/1/6 4:50,1004.05,3.07,275.91,0.95,85.9,7.62
2020/1/6 5:00,1003.99,3.03,275.87,0.96,86.2,7.6
2020/1/6 5:10,1003.98,2.98,275.83,0.99,86.7,7.57
2020/1/6 5:20,1003.97,2.94,275.78,0.93,86.6,7.55
2020/1/6 5:30,1003.92,2.97,275.82,0.93,86.4,7.57
2020/1/6 5:40,1003.86,2.91,275.77,0.91,86.6,7.53
2020/1/6 5:50,1003.86,2.87,275.72,0.93,87,7.51
2020/1/6 6:00,1003.89,2.87,275.72,0.94,87.1,7.51
2020/1/6 6:10,1003.88,2.9,275.75,0.92,86.8,7.53
2020/1/6 6:20,1003.96,2.97,275.82,0.97,86.6,7.57
2020/1/6 6:30,1003.89,3.03,275.88,0.98,86.3,7.6
2020/1/6 6:40,1003.9,3.02,275.87,1.01,86.6,7.59
2020/1/6 6:50,1003.8,3,275.86,0.99,86.6,7.58
2020/1/6 7:00,1003.74,3.12,275.98,1.06,86.3,7.64
2020/1/6 7:10,1003.75,3.31,276.18,0.9,84.1,7.75
2020/1/6 7:20,1003.74,3.52,276.39,0.82,82.4,7.87
2020/1/6 7:30,1003.74,3.6,276.46,0.84,82.1,7.91
2020/1/6 7:40,1003.75,3.53,276.39,0.91,82.9,7.87
2020/1/6 7:50,1003.75,3.37,276.24,1,84.4,7.78
2020/1/6 8:00,1003.86,3.25,276.1,1.01,85.2,7.71
2020/1/6 8:10,1003.83,3.21,276.06,1,85.4,7.69
2020/1/6 8:20,1003.74,3.21,276.07,1.02,85.5,7.69
2020/1/6 8:30,1003.74,3.22,276.08,1,85.3,7.7
