POWER_5,POWER_6,POWER_11,POWER_12,POWER_21,POWER_22,POWER_23,POWER_24,POWER_43,POWER_44,POWER_45,POWER_46
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.05,0,0
1.05,0.15,0.25,0,0,2.45,0.05,0,0,8,2.25,0
8.8,1.9,2.1,0.15,0.25,8.15,2.95,0.1,0.05,12.45,6.4,0.4
14.15,4.15,3,1.7,1.9,11,9.1,1.4,0.85,15.25,8.45,2.15
18.35,5.45,3.8,4.35,4.55,13.1,13.05,4.2,3.5,17.5,10.05,3.65
22.85,6.85,4.75,5.85,6,15,16.45,5.45,5.05,20.1,11.5,4.8
27.45,8.35,5.6,7.5,7.55,16.45,20.05,6.7,6.35,22.05,12.35,5.9
31.4,9.65,6.4,9.05,8.85,17.55,23,8.05,7.75,23.3,13.15,7.05
35.05,10.55,7.3,10.3,10.35,18.45,25.75,9.5,8.95,24.3,14.25,7.8
38.5,11.55,8.1,11.65,11.8,19,28.95,10.7,10.2,25.2,14.55,8.45
43.4,12.65,8.55,12.9,12.8,19.45,31.85,11.9,11.55,25.95,15.1,8.9
47.8,13.65,9.4,14.1,13.6,20.45,34.65,13.1,12.95,26.4,15.75,9.4
51.1,14.5,10.1,15.3,15.25,20.85,36.95,14.05,14.1,26.35,16.25,9.65
52.65,15.3,10.25,16.5,16.25,21.25,39.3,15.1,14.9,26.35,16.2,10.15
53.75,16.1,10.65,17.15,16.35,21.1,40.9,16.4,15.75,26.85,15.9,11.4
56.6,17,11.05,17.75,17,20.4,43.5,17.3,16.75,26.6,15.9,12.55
58.35,17.9,11.5,18.4,16.3,19.9,45.5,17.95,17.7,26.7,16,13.45
60.9,18.25,11.75,19.4,17.65,20.15,47.05,18.25,18.35,27.2,16,14.2
63.2,18.7,12,20.25,18,20.15,48.5,18.45,18.9,27,15.75,14.9
64.1,19.05,12.4,20.85,19.7,19.9,48.9,18.85,19.35,26.05,15.35,15.55
64.1,19.25,12.4,21.7,21.4,20,48.65,19.45,19.45,25.45,15.15,15.5
66.15,19.5,12.4,22.4,22.4,19.4,50.25,19.85,19.75,25.05,14.85,15.45
66.35,19.8,12.5,22.65,22.95,18.95,50.85,20.2,20,25.35,14.5,16
66.5,19.85,12.45,22.85,23.05,18.55,51.35,20.75,20.7,24.85,14.2,16.4
66.75,19.95,12.4,22.7,23.05,18.3,52.25,21.25,21.3,24.5,14.3,16.5
66.9,20.15,12.5,22.4,23.2,18.1,52.05,21.85,21.5,24.05,14.3,16.65
65,20.05,13.15,22.75,22.85,16.8,49.85,22.5,21.5,23.25,14.15,16.85
65.05,19.25,13,23.4,21.35,17.45,50.4,22.9,21.55,23.55,14.05,17.25
65.9,18.6,12.85,23.9,19.2,17.25,52.15,23.25,21.85,23.6,14,17.85
65.65,19.05,12.15,24.35,17.2,18.3,53.3,23.4,21.95,23.5,13.7,18.15
64.55,20,10.5,24.4,17.15,17.85,53.55,23.15,21.95,23.95,13.6,18.45
64.35,20.4,10.75,24.2,17.85,16.7,53.8,22.9,21.75,23.65,14.15,18.35
62.35,20.15,12.05,24.05,20.7,13.4,51.05,23,21.5,23.55,13.1,16.95
59.2,19.9,12.3,22.95,21.75,13.35,45.75,23.3,21.1,23.75,14.05,16.15
57,20.3,12.45,20.55,21.65,13.8,51.65,23.05,20.65,23.7,14.35,15.45
54.65,19,12.25,19.05,21.45,13.9,53.85,22.3,20.35,23.9,15.15,15
51.65,18.15,12.05,18.9,21.45,14.85,52.75,21.9,19.95,23.85,15,15
51.65,17.55,11.95,19.05,21.15,14.65,46.4,21.7,19.35,24.35,14.65,14.75
50.45,17.3,11.65,20.1,20.1,15.2,41.35,20.55,19.8,24.85,13.95,13.6
47.8,17,11.05,20.15,19.05,16.35,38.75,19.55,19.55,25.15,14.2,12.9
52.15,16.45,10.4,19.65,18.25,17.1,36.05,18.6,18.95,24.95,13.9,12.5
53.1,15.95,9.95,18.95,17.8,17.2,35.9,17.5,18.5,24.8,13.85,12.25
53.2,15,9.45,17.7,17.3,16.85,35.8,16.7,17.9,25,13.9,12
48.35,13.85,9.4,16.7,16.55,18.3,35.15,16.05,16.7,25.1,13.9,11.5
41.5,12.95,9.5,15.3,15.15,17.75,35.1,15.1,15.5,25.5,13.05,10.45
39.55,12.1,9.25,14.2,13.8,17.65,33.55,13.95,14.6,25.75,13.3,9.55
37.25,11.2,8.95,13.6,11.8,18.35,31.75,13.3,13.65,25.8,14.65,8.75
35.4,10.4,8.5,12.15,9.3,17.8,30.05,12.25,12.75,25.05,13.1,7.95
32.9,9.55,7.9,10.75,6.9,17.55,27.85,11.5,11.7,24.8,12.45,7.15
30.2,8.55,6.8,9.05,5.15,15.8,25.15,10.4,10.45,23.25,12.55,6.55
24.9,7.55,6.2,7.8,5.55,15.95,22.7,9.7,8.95,22.4,12.9,4.85
24,6.4,5.2,6.55,4.9,15.5,20.45,8.8,7.55,21.35,11.5,3.95
21.6,5.2,4.15,5.35,4.6,14.45,18.05,7.45,6.15,19.45,10.3,3.25
16.95,4.1,3.25,3,4.1,14.1,16.45,6,4.8,17.05,9.1,1.95
12.8,2.7,2.5,0.45,2.55,12.55,14.15,4.45,3.1,14.6,7.75,0.45
5.95,0.85,1.6,0.25,0.95,10.05,11.35,2,0.75,11.1,6.4,0.05
0,0.15,0.1,0.05,0.1,4.65,5.45,0.15,0.05,4.15,4.7,0
0,0,0,0,0,0,0.2,0,0,0,0.25,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1.1,0.25,0.45,0,0,2.35,0.05,0,0,3.2,2.15,0
8.25,2,2.2,0.05,0.15,7.95,2.85,0.05,0,10.6,6.2,0.2
13.15,4.15,3.1,0.3,0.85,10.95,9.4,0.15,0,14.3,8,1.25
16.65,5.55,3.9,2.9,3.6,13.15,13,0.6,0.1,17.3,9.4,3.15
21.9,6.95,4.8,5.2,5.1,15.1,16.2,4.05,0.6,19.85,11.45,4.15
26.45,7.6,5.65,6.8,5.6,16.75,18.7,6.25,3.45,21.9,12.55,5.25
31.85,8.5,6.45,8.05,7.35,17.95,22.2,5.2,5.7,23.2,13.65,6.25
35,10,7.15,9.5,7.45,19,26.05,3.7,5.9,25.55,14.6,7.35
38.85,11.2,7.95,10.05,7.8,20,29.5,2.65,4.8,27.25,15.3,8.35
41.85,12.35,8.7,10.05,8.5,20.8,33.05,2.75,4.7,27.8,15.9,9.35
45.1,13.6,9.35,9.45,9.35,21.2,36.7,3.65,7.05,27.25,16.2,10.45
47.75,14.4,10.25,8.25,10.95,21.1,39.45,3.9,9.45,27.7,16.65,11.4
50.85,15.15,10.5,6.85,10.7,21.25,41.1,3.7,9.85,27.95,16.8,12.05
53.4,15.85,10.5,5.55,7.45,21.65,41.45,2.65,10.5,26.95,16.1,11.8
55.85,16.4,10.9,4.9,5.45,21.95,42.8,2.25,11.6,27.2,15.75,10.75
58.65,17,11.2,4.4,4.8,22.05,43.95,2.5,12.85,27.85,16,9.75
60.7,17.55,11.5,4.15,4.85,21.8,45.25,2.85,14.65,27.15,16.1,9.6
62.4,18.1,11.6,4.15,5,21.3,48.2,3.2,16.4,26.7,15.9,9.7
64.2,18.75,11.75,4.1,5.45,20.65,49.5,4.55,17.9,26.2,15.7,8.05
64.1,20.6,12.45,4.75,11.3,20.75,52.2,8.85,18.6,25.35,15.85,5.55
64.3,21.6,12.9,7.9,9.3,20.55,54.05,8.5,18.9,25.05,16,4.75
65.45,22.05,13.25,6.5,5.9,20.1,54.8,12.3,15.8,24.7,15.85,4.5
65.7,22.1,13.75,9.45,5.45,19.8,56.45,18.45,11.7,25.15,15.6,3.65
67.8,22.05,14,15.35,6.15,19.55,57.65,18.85,11.95,25.15,15.4,5.95
68.9,21.8,13.8,12.45,8.95,17.6,57.45,18.85,14.9,24.9,15.25,9.35
69.65,21.75,13.55,12.1,14.45,18,55.75,21.5,18.4,24.9,15.15,6.05
69.9,21.75,13.6,13.9,17.85,19.25,55.85,23.2,18.8,25.05,14.9,3.85
69.2,21.55,13.8,16.4,20.1,17.45,55.8,24.1,20.5,25.25,15.05,2.95
68.05,21.2,13.85,18.8,21.85,18.7,55.4,24.45,19.1,25.65,15.15,2.35
68.05,20.9,13.95,20.85,23.45,13.25,54.95,24.6,19.85,25.75,15.1,2.25
68.25,20.6,13.9,22.75,24.4,19.05,55.25,24.55,19.95,25.6,14.95,2.15
62.95,21.6,14,23.35,24.25,17.6,55.8,24.25,17.85,25,14.3,2.9
57.9,22.2,13.9,23.45,24,17.15,55.8,24,18.05,24.95,14.45,4.4
58.85,22.7,13.8,23.55,23.6,15.1,55.25,24,18.35,24.6,14.1,7.15
52.15,22.75,13.85,23.65,23.25,18.5,53.65,24.05,16.65,25,13.95,10.1
47.3,22.9,13.85,23.7,22.95,17,53.7,24.2,15.15,25.7,14.2,12.45
58.3,22.2,13.3,23.45,22.65,17.9,52.95,24.05,10.45,26.35,15.15,14.25
63.25,20.35,12.9,22.6,21.75,21.4,51.6,22.85,11.25,27.1,16.65,14.7
62.25,19.5,12.85,21.8,21.2,21.45,51.1,22,11.85,27.35,16.5,14.55
61.2,18.55,12.5,21.1,20.65,21.55,49.5,21.05,12.1,28.3,16.4,14.3
58,17.5,12.25,20.15,19.8,21.7,47.9,20,12.4,28.75,16.65,13.85
55.8,16.55,11.7,19.45,19.05,21.15,46.05,19.05,12.65,27.95,17.15,13.35
54.45,15.9,11.1,18.75,18.15,21.3,44.65,18.15,12.6,27.85,17.15,12.7
52.1,15.1,10.65,17.75,16.15,22.25,42.75,17.25,12.25,27.7,17,12
49.05,14.25,10.25,17.2,15.25,21.25,40.15,17.05,11.7,27.65,16.8,11.35
46.5,13.1,9.5,17,14.2,21,38.8,16.85,11.45,27.6,16.45,10.75
44.55,12,8.95,15.95,12.7,20.3,37.25,15.6,10.15,27.2,15.75,10
40.4,10.9,8.3,14.5,11.45,19.6,34.4,14.5,8.3,26.4,15.25,9.05
36.2,9.7,7.5,12.65,10.7,18.9,31.45,13.25,6.6,25.5,14.7,8.05
31.85,8.45,6.75,10.25,9.3,19.3,28.25,10.75,5.35,23.65,14.35,7
27.9,7.45,6,8.55,8.85,18,24.25,8.85,3.6,22.15,13.5,5.95
23.55,6.3,5.15,7.15,7.8,16.45,21.55,7.4,1.65,20.65,12.65,4.95
19.2,5.05,4.25,5.7,6.25,14.45,18.45,6.05,0.75,18.45,11.4,3.95
14.55,3.85,3.3,4.35,4.7,11.8,14.9,4.8,0.1,15.7,10.05,2.9
9,1.8,2.35,1.8,2.4,9.15,11.6,2.75,0,12.2,8,1
0.65,0.25,0.45,0.15,0.3,4.05,5.6,0.35,0,4.35,4.8,0.05
0,0,0,0,0,0,0.2,0,0,0,0.05,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0.05,0,0,0,0,0,0,1.7,0,0
0.1,0.05,0.3,0,0,0,1.05,0,0,6.6,0.9,0
0.35,0.35,1.4,0,0.15,0.65,6.5,0,0,11.85,5.3,0
1.55,0.75,2.4,0.1,0.3,4.15,10.65,0,0,15.25,3.85,0.05
13.7,1.5,3.45,0.15,0.8,4.95,13.55,0.15,0.15,17.85,7.1,0.3
19.35,3.35,4.65,0.85,1,4.3,17.45,0.4,0.7,15.8,5.25,0.85
26.65,3.6,4.7,3.3,1.5,4.55,20.75,0.8,1.65,18.95,6.55,2
31.4,6.25,2.85,4.85,1.5,5.55,23.65,1.1,1.15,23.35,6.95,4.45
32.7,6.55,1.1,5.15,1.95,6.05,27.4,1.3,0.85,22.95,7.4,5.35
14.35,8.75,1.35,4.95,1.8,6.8,30.8,1.15,1,3.5,7.3,5.6
29.85,11.35,1.3,4.1,1.5,6.85,33.45,1.7,1.15,16.25,6.35,5.5
25.7,11.9,5.75,2.75,1.15,7.8,35.65,2.35,1.1,27.25,5.1,4.95
46.75,11.65,4.35,1.15,0.85,7.7,37.05,2.7,0.75,17.35,3.65,4.1
49.95,13.45,3.45,0.85,3.4,6.1,11.45,1.35,0.65,11.9,3.6,3.45
44.1,13.45,3.1,0.95,5.2,5.3,10.65,0.7,0.55,9.25,3.35,3.1
37.3,13.2,3.2,0.9,6.2,4.2,12,0.45,0.45,19.7,1.45,2.25
30.2,11.5,3.8,0.8,6.2,2.3,11.75,0.3,1.7,14.95,0.5,1.2
23.3,9.1,3.85,0.8,5.1,0.95,9.3,0.45,4.05,19.55,1.65,0.6
17.1,6.5,3.4,1,3.85,0.7,15.55,0.85,4.75,7.65,0.6,0.4
14.7,6.8,2.95,0.45,2.1,0.5,17.05,1.4,4.3,6.95,0.8,0.55
10.5,7.75,4.75,0.7,0.95,0.3,15.55,1.35,3.4,6.4,0.4,1
5.35,5.7,3.8,1.7,1.1,0.3,14.65,0.95,1.7,6.4,0.5,1.85
4.3,5.1,4.2,2.15,1.5,0.3,11.9,0.6,1.35,6.7,0.7,1.7
3.95,5.1,4.75,2.5,1.65,0.15,8.95,0.35,1.15,7.1,0.45,1.9
4.45,7.15,5,2.65,1.55,0.45,11.1,0.3,0.9,7.35,1.15,2.05
12.75,9.6,5.4,2.7,1.6,1.5,16.6,0.85,1.6,8.6,0.95,1.15
11.45,10.65,5.35,3.1,2.5,1.65,14.9,1.45,2.4,8.75,1.2,0.85
5.9,10.8,5,3.8,3.35,1.6,12.6,1.75,3.85,8.7,1.45,0.9
9.25,10.25,4.35,4.15,3.7,2.6,10.95,1.55,4.05,8.75,1.95,0.7
12.25,9.3,4.25,4.45,3.65,3.15,8.5,1.5,4.45,8.55,2.25,0.75
6.65,8.45,3.5,4.55,3.75,2.5,3.7,1.5,4.5,9,1.3,0.7
2.55,8.15,2.15,3.35,3.3,1.55,2.7,1.45,4.75,8.75,1.3,0.75
1.85,7.55,0.3,1.7,3.35,2.05,3.95,1.3,2.25,8.2,1.05,0.55
4.2,8.8,0.15,2.35,3.2,1.15,5.55,1.1,0.35,6.95,0.65,0.35
4.15,9.45,0.85,2.7,3.5,0.75,5.05,1,0.65,5.8,0.5,0.3
6.75,10.4,1.35,1.05,3.1,1.5,6.5,1.2,1.65,3.35,0.6,0.35
3.6,9.4,0.8,1.4,2.9,1.3,4.45,1.3,1.7,1.9,0.5,0.4
2.45,8.25,0.25,1.05,1.3,0.85,3.25,0.6,0.85,2.05,0.6,0.35
2.35,7.6,0.35,0.8,0.85,0.75,3,0.25,0.5,2.1,0.5,0.3
3.5,6.65,1.55,0.5,0.85,0.9,2.95,0.15,0.45,1.1,0.4,0.25
2.8,5.1,2.8,0.45,0.5,1.35,1.45,0.1,0.35,1.15,0.25,0.1
1.65,3.6,2.8,0.3,0.3,1.3,0.65,0,0.2,1.3,0.3,0.05
0.85,2.5,2.35,0.2,0.45,1.6,0.45,0,0.15,0.8,0.2,0
0.95,2.75,0.4,0.3,0.45,2.15,0.85,0.15,0.2,1.3,0.3,0.1
1.4,1.9,0.5,0.25,0.25,3.1,1.25,0.35,0.15,1.25,0.55,0.1
1.5,1.5,0.45,0.3,0.2,4.5,0.8,0.55,0.1,0.95,0.6,0.2
1.65,1,0.35,0.3,0.25,3.55,0.55,0.6,0.1,0.45,0.35,0.2
1.7,0.55,0.3,0.3,0.15,1.75,0.4,0.55,0.05,0.45,0.2,0.1
1.4,0.55,0.15,0.25,0.15,1.1,0.3,0.4,0,0.4,0.2,0.1
0.65,0.35,0.05,0.2,1,0.1,1.35,0.25,0.1,0.2,0.2,0.05
0.45,0.15,0,0.1,1.2,0.1,1.2,0.15,0.1,0.15,0.15,0
0.35,0.1,0,0.1,0.65,0.1,1.25,0.05,0,0.2,0.1,0
0.15,0,0,0.05,0.25,0,0.8,0,0,0.1,0.05,0
0.05,0,0,0,0.05,0,0.45,0,0,0.05,0,0
0,0,0,0,0,0,0.3,0,0,0,0,0
0,0,0,0,0,0,0.05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
